Incident Number,Status,DateTime,Priority,Weight,Owner
3075,Resolved,06/02/2023 06:07:12,4,2,ACN
3075,Resolved,14/02/2023 23:32:50,4,2,ACN
3075,Resolved,12/01/2023 11:49:09,4,2,ACN
3075,Resolved,09/01/2023 13:23:11,4,2,ACN
3075,Resolved,20/12/2022 17:32:21,4,2,ACN
3075,Resolved,22/12/2022 19:19:52,4,2,ACN
3075,Resolved,05/12/2022 04:59:59,4,2,ACN
3075,Resolved,01/02/2023 14:24:25,4,2,ACN
3075,Resolved,20/02/2023 20:28:09,4,2,ACN
3075,Resolved,01/02/2023 12:12:09,4,2,ACN
3075,Resolved,06/01/2023 17:31:44,4,2,ACN
3075,Resolved,03/02/2023 16:04:46,4,2,ACN
3075,Resolved,21/01/2023 11:06:26,4,2,ACN
3075,Resolved,05/12/2022 00:11:41,4,2,ACN
3075,Resolved,15/12/2022 18:00:26,4,2,ACN
3075,Resolved,14/12/2022 13:58:56,4,2,ACN
3075,Closed,05/12/2022 21:43:58,4,2,ACN
3076,New,15/12/2022 12:37:44,1,8,DT
3076,In-progress,26/01/2023 23:08:29,1,8,DT
3076,In-progress,17/12/2022 21:56:26,1,8,ACN
3076,Resolved,06/02/2023 23:41:01,1,8,ACN
3076,Resolved,23/01/2023 22:52:43,1,8,ACN
3076,Resolved,17/01/2023 17:18:10,1,8,ACN
3076,Resolved,08/01/2023 16:26:20,1,8,ACN
3076,Resolved,04/12/2022 07:12:04,1,8,ACN
3076,Resolved,18/02/2023 21:49:39,1,8,ACN
3076,Resolved,08/01/2023 14:47:00,1,8,ACN
3076,Resolved,20/02/2023 15:27:38,1,8,ACN
3077,New,06/02/2023 01:29:12,1,8,DT
3077,In-progress,19/02/2023 10:27:24,1,8,DT
3077,In-progress,20/12/2022 23:08:30,1,8,ACN
3077,Resolved,23/12/2022 20:02:14,1,8,ACN
3077,Resolved,20/02/2023 17:56:40,1,8,ACN
3077,Resolved,17/02/2023 04:18:32,1,8,ACN
3077,Resolved,15/12/2022 15:26:55,1,8,ACN
3077,Resolved,08/12/2022 15:28:22,1,8,ACN
3077,Resolved,20/02/2023 16:53:40,1,8,ACN
3077,Resolved,30/12/2022 18:09:10,1,8,ACN
3077,Resolved,11/12/2022 01:29:17,1,8,ACN
3077,Closed,27/12/2022 10:03:44,1,8,ACN
3078,New,01/12/2022 05:04:04,2,5,DT
3078,In-progress,10/02/2023 06:16:27,2,5,DT
3078,In-progress,23/12/2022 06:34:14,2,5,ACN
3078,Resolved,08/01/2023 19:35:33,2,5,ACN
3078,Resolved,26/12/2022 06:57:02,2,5,ACN
3078,Resolved,27/02/2023 16:26:58,2,5,ACN
3078,Resolved,29/01/2023 12:43:56,2,5,ACN
3078,Resolved,19/02/2023 17:57:14,2,5,ACN
3078,Resolved,21/02/2023 18:32:38,2,5,ACN
3078,Resolved,18/12/2022 02:19:24,2,5,ACN
3079,New,27/12/2022 08:00:39,1,8,DT
3079,In-progress,02/01/2023 10:55:50,1,8,DT
3079,In-progress,09/12/2022 23:27:32,1,8,ACN
3079,Resolved,08/01/2023 18:03:01,1,8,ACN
3079,Resolved,21/12/2022 17:01:13,1,8,ACN
3079,Resolved,04/12/2022 20:55:30,1,8,ACN
3079,Resolved,25/12/2022 20:03:23,1,8,ACN
3079,Resolved,21/12/2022 08:50:06,1,8,ACN
3079,Resolved,22/02/2023 03:28:12,1,8,ACN
3079,Resolved,27/02/2023 02:11:45,1,8,ACN
3079,Resolved,17/01/2023 01:33:41,1,8,ACN
3079,Resolved,26/12/2022 08:40:36,1,8,ACN
3079,Resolved,02/02/2023 13:12:11,1,8,ACN
3079,Resolved,19/01/2023 08:07:47,1,8,ACN
3079,Resolved,06/02/2023 18:47:53,1,8,ACN
3079,Resolved,09/02/2023 01:25:02,1,8,ACN
3079,Resolved,28/12/2022 23:34:54,1,8,ACN
3079,Resolved,16/01/2023 12:46:08,1,8,ACN
3079,Resolved,25/12/2022 20:22:28,1,8,ACN
3079,Resolved,06/02/2023 17:37:08,1,8,ACN
3079,Resolved,05/12/2022 04:40:21,1,8,ACN
3079,Resolved,11/02/2023 08:58:11,1,8,ACN
3079,Closed,03/02/2023 20:07:48,1,8,ACN
3080,New,28/12/2022 11:07:03,2,5,DT
3080,In-progress,25/01/2023 20:53:04,2,5,DT
3080,In-progress,01/01/2023 03:21:22,2,5,ACN
3080,Resolved,30/12/2022 10:19:20,2,5,ACN
3080,Resolved,05/01/2023 05:47:37,2,5,ACN
3080,Resolved,09/01/2023 13:22:50,2,5,ACN
3080,Resolved,18/01/2023 13:56:09,2,5,ACN
3080,Resolved,08/01/2023 15:28:24,2,5,ACN
3080,Resolved,24/12/2022 06:43:09,2,5,ACN
3080,Resolved,03/12/2022 05:30:31,2,5,ACN
3080,Resolved,12/01/2023 08:00:16,2,5,ACN
3080,Closed,20/02/2023 19:13:27,2,5,ACN
3081,New,19/12/2022 07:12:47,2,5,DT
3081,In-progress,01/01/2023 19:55:10,2,5,DT
3081,In-progress,15/12/2022 16:43:33,2,5,ACN
3081,Resolved,26/12/2022 22:05:01,2,5,ACN
3081,Resolved,27/12/2022 22:33:44,2,5,ACN
3081,Closed,21/02/2023 03:07:57,2,5,ACN
3082,New,01/01/2023 18:48:45,3,3,DT
3083,New,23/12/2022 19:10:37,5,1,DT
3083,In-progress,22/02/2023 14:01:03,5,1,DT
3083,In-progress,02/12/2022 11:23:11,5,1,ACN
3083,Resolved,28/12/2022 12:15:17,5,1,ACN
3083,Resolved,11/02/2023 16:59:17,5,1,ACN
3083,Resolved,10/12/2022 03:42:57,5,1,ACN
3083,Resolved,24/01/2023 13:10:31,5,1,ACN
3083,Resolved,31/01/2023 16:49:06,5,1,ACN
3083,Resolved,28/01/2023 08:19:23,5,1,ACN
3083,Resolved,11/02/2023 09:52:13,5,1,ACN
3083,Resolved,06/01/2023 23:49:56,5,1,ACN
3083,Resolved,06/02/2023 23:43:38,5,1,ACN
3083,Resolved,06/12/2022 06:34:04,5,1,ACN
3083,Resolved,16/12/2022 23:25:44,5,1,ACN
3083,Resolved,20/01/2023 10:36:05,5,1,ACN
3083,Resolved,15/01/2023 05:45:20,5,1,ACN
3083,Resolved,16/01/2023 18:59:25,5,1,ACN
3083,Resolved,06/12/2022 19:53:58,5,1,ACN
3084,New,04/12/2022 07:56:26,1,8,DT
3084,In-progress,19/01/2023 19:48:39,1,8,DT
3084,In-progress,31/01/2023 00:12:36,1,8,ACN
3084,Resolved,04/02/2023 08:32:59,1,8,ACN
3084,Resolved,29/01/2023 05:29:48,1,8,ACN
3084,Resolved,22/12/2022 01:15:59,1,8,ACN
3084,Resolved,10/02/2023 13:40:26,1,8,ACN
3084,Resolved,01/02/2023 07:16:25,1,8,ACN
3084,Closed,19/01/2023 00:33:25,1,8,ACN
3085,New,18/01/2023 13:28:23,4,2,DT
3085,In-progress,20/12/2022 00:43:17,4,2,DT
3085,In-progress,11/01/2023 19:04:18,4,2,ACN
3085,Resolved,06/01/2023 14:46:33,4,2,ACN
3085,Resolved,10/02/2023 04:53:08,4,2,ACN
3085,Resolved,09/02/2023 00:21:00,4,2,ACN
3085,Resolved,05/01/2023 12:53:26,4,2,ACN
3085,Resolved,08/01/2023 12:17:01,4,2,ACN
3085,Resolved,21/12/2022 01:40:56,4,2,ACN
3085,Resolved,02/02/2023 14:29:39,4,2,ACN
3085,Resolved,24/01/2023 20:13:53,4,2,ACN
3085,Resolved,14/02/2023 06:27:59,4,2,ACN
3085,Resolved,12/01/2023 22:36:10,4,2,ACN
3085,Resolved,19/01/2023 15:42:36,4,2,ACN
3085,Resolved,17/02/2023 00:38:18,4,2,ACN
3085,Resolved,24/12/2022 17:30:25,4,2,ACN
3085,Resolved,17/01/2023 20:52:40,4,2,ACN
3085,Resolved,31/01/2023 13:18:59,4,2,ACN
3085,Resolved,17/12/2022 06:59:14,4,2,ACN
3085,Resolved,15/12/2022 04:52:48,4,2,ACN
3085,Resolved,03/02/2023 01:04:09,4,2,ACN
3085,Closed,13/02/2023 01:49:34,4,2,ACN
3086,New,28/12/2022 01:33:08,3,3,DT
3087,New,20/02/2023 15:59:41,3,3,DT
3087,In-progress,07/12/2022 13:27:23,3,3,DT
3087,In-progress,06/01/2023 11:52:49,3,3,ACN
3087,Resolved,14/01/2023 08:35:38,3,3,ACN
3087,Resolved,06/02/2023 01:16:02,3,3,ACN
3087,Resolved,12/02/2023 04:12:22,3,3,ACN
3087,Resolved,11/12/2022 21:10:57,3,3,ACN
3087,Resolved,01/02/2023 09:35:33,3,3,ACN
3087,Resolved,02/02/2023 20:03:40,3,3,ACN
3087,Resolved,16/01/2023 22:11:48,3,3,ACN
3087,Resolved,17/12/2022 20:09:09,3,3,ACN
3087,Resolved,31/12/2022 16:42:43,3,3,ACN
3087,Resolved,19/02/2023 07:59:17,3,3,ACN
3087,Resolved,29/12/2022 08:09:35,3,3,ACN
3087,Resolved,19/01/2023 07:03:22,3,3,ACN
3087,Closed,29/01/2023 07:10:06,3,3,ACN
3088,New,02/12/2022 00:12:38,3,3,DT
3088,In-progress,22/02/2023 11:12:33,3,3,DT
3088,In-progress,06/12/2022 21:46:16,3,3,ACN
3088,Resolved,24/02/2023 07:25:21,3,3,ACN
3088,Resolved,02/12/2022 23:59:24,3,3,ACN
3088,Resolved,10/01/2023 16:11:44,3,3,ACN
3088,Resolved,19/01/2023 13:25:45,3,3,ACN
3088,Resolved,03/01/2023 15:36:24,3,3,ACN
3088,Resolved,07/02/2023 05:36:33,3,3,ACN
3088,Resolved,09/02/2023 04:56:15,3,3,ACN
3088,Resolved,19/01/2023 05:46:44,3,3,ACN
3088,Resolved,04/12/2022 14:36:13,3,3,ACN
3088,Resolved,01/01/2023 06:57:42,3,3,ACN
3088,Resolved,28/01/2023 01:50:33,3,3,ACN
3089,New,31/12/2022 21:38:25,5,1,DT
3089,In-progress,03/01/2023 01:55:04,5,1,DT
3089,In-progress,27/12/2022 20:16:31,5,1,ACN
3089,Resolved,13/02/2023 01:16:27,5,1,ACN
3089,Resolved,15/01/2023 12:30:51,5,1,ACN
3089,Closed,11/12/2022 09:10:41,5,1,ACN
3090,New,22/12/2022 13:46:11,5,1,DT
3090,In-progress,05/02/2023 00:32:17,5,1,DT
3090,In-progress,14/02/2023 11:52:06,5,1,ACN
3090,Resolved,16/02/2023 03:45:21,5,1,ACN
3090,Resolved,21/02/2023 22:04:15,5,1,ACN
3090,Resolved,09/01/2023 17:27:41,5,1,ACN
3090,Resolved,27/01/2023 20:36:53,5,1,ACN
3090,Resolved,13/12/2022 09:38:21,5,1,ACN
3090,Resolved,23/02/2023 23:20:07,5,1,ACN
3090,Resolved,02/01/2023 22:21:52,5,1,ACN
3091,New,02/02/2023 03:35:29,1,8,DT
3091,In-progress,23/01/2023 11:46:07,1,8,DT
3091,In-progress,14/01/2023 03:02:30,1,8,ACN
3091,Resolved,22/12/2022 07:33:30,1,8,ACN
3091,Resolved,21/02/2023 01:15:02,1,8,ACN
3091,Resolved,11/01/2023 19:46:21,1,8,ACN
3091,Resolved,12/12/2022 22:58:14,1,8,ACN
3091,Resolved,24/12/2022 08:20:49,1,8,ACN
3091,Resolved,20/01/2023 09:56:17,1,8,ACN
3091,Resolved,25/01/2023 06:16:48,1,8,ACN
3091,Resolved,18/02/2023 05:27:23,1,8,ACN
3091,Resolved,31/12/2022 09:51:53,1,8,ACN
3091,Resolved,04/02/2023 19:15:16,1,8,ACN
3091,Resolved,20/01/2023 00:23:20,1,8,ACN
3091,Resolved,08/01/2023 19:16:40,1,8,ACN
3091,Resolved,28/12/2022 22:16:02,1,8,ACN
3091,Resolved,31/12/2022 04:11:13,1,8,ACN
3091,Resolved,07/01/2023 22:58:13,1,8,ACN
3091,Resolved,28/01/2023 22:40:10,1,8,ACN
3091,Resolved,29/01/2023 19:25:30,1,8,ACN
3091,Resolved,24/02/2023 19:07:17,1,8,ACN
3091,Resolved,24/02/2023 07:43:38,1,8,ACN
3092,New,10/12/2022 23:44:25,1,8,DT
3092,In-progress,20/02/2023 08:59:23,1,8,DT
3092,In-progress,03/12/2022 05:06:38,1,8,ACN
3092,Resolved,20/01/2023 23:22:26,1,8,ACN
3092,Closed,01/01/2023 00:20:42,1,8,ACN
3093,New,07/01/2023 12:29:55,2,5,DT
3093,In-progress,06/12/2022 09:22:13,2,5,DT
3093,In-progress,17/02/2023 10:16:50,2,5,ACN
3093,Resolved,25/12/2022 17:45:42,2,5,ACN
3093,Resolved,08/01/2023 06:23:01,2,5,ACN
3093,Resolved,05/12/2022 15:43:15,2,5,ACN
3093,Resolved,15/12/2022 17:07:39,2,5,ACN
3093,Resolved,15/02/2023 01:30:11,2,5,ACN
3093,Resolved,19/02/2023 00:33:40,2,5,ACN
3094,New,26/02/2023 19:50:03,2,5,DT
3094,In-progress,09/12/2022 10:17:49,2,5,DT
3094,In-progress,31/01/2023 14:28:14,2,5,ACN
3094,Resolved,01/01/2023 23:00:20,2,5,ACN
3094,Resolved,02/02/2023 19:15:31,2,5,ACN
3094,Resolved,25/01/2023 00:26:11,2,5,ACN
3094,Resolved,18/01/2023 16:35:30,2,5,ACN
3094,Resolved,24/01/2023 08:49:29,2,5,ACN
3094,Resolved,15/01/2023 19:02:13,2,5,ACN
3094,Resolved,15/02/2023 00:33:06,2,5,ACN
3094,Resolved,07/12/2022 19:36:37,2,5,ACN
3094,Resolved,21/01/2023 05:55:37,2,5,ACN
3094,Resolved,14/02/2023 07:26:48,2,5,ACN
3094,Resolved,14/12/2022 19:59:24,2,5,ACN
3094,Resolved,24/02/2023 20:50:32,2,5,ACN
3094,Closed,13/01/2023 06:39:33,2,5,ACN
3095,New,01/01/2023 01:05:47,5,1,DT
3095,In-progress,06/01/2023 12:07:59,5,1,DT
3095,In-progress,15/02/2023 00:55:35,5,1,ACN
3095,Resolved,16/12/2022 23:44:46,5,1,ACN
3095,Resolved,04/02/2023 15:44:28,5,1,ACN
3095,Resolved,24/12/2022 04:28:48,5,1,ACN
3095,Resolved,25/12/2022 17:20:39,5,1,ACN
3095,Resolved,01/01/2023 14:16:14,5,1,ACN
3095,Resolved,27/02/2023 13:18:27,5,1,ACN
3095,Resolved,20/12/2022 01:41:30,5,1,ACN
3095,Resolved,07/02/2023 03:04:13,5,1,ACN
3095,Resolved,20/02/2023 06:07:37,5,1,ACN
3095,Resolved,21/01/2023 05:31:30,5,1,ACN
3095,Resolved,13/01/2023 05:42:50,5,1,ACN
3095,Resolved,11/12/2022 14:57:53,5,1,ACN
3095,Resolved,20/12/2022 08:59:03,5,1,ACN
3095,Resolved,16/02/2023 12:21:22,5,1,ACN
3095,Resolved,12/12/2022 04:15:23,5,1,ACN
3095,Resolved,10/12/2022 18:41:59,5,1,ACN
3095,Resolved,22/02/2023 16:37:16,5,1,ACN
3095,Resolved,27/01/2023 12:05:01,5,1,ACN
3095,Resolved,25/12/2022 05:41:58,5,1,ACN
3096,New,03/12/2022 13:00:22,3,3,DT
3096,In-progress,18/01/2023 12:54:58,3,3,DT
3096,In-progress,26/02/2023 17:24:28,3,3,ACN
3096,Resolved,02/12/2022 13:44:46,3,3,ACN
3096,Resolved,10/02/2023 03:26:10,3,3,ACN
3096,Resolved,03/02/2023 22:27:32,3,3,ACN
3096,Resolved,17/01/2023 00:50:13,3,3,ACN
3096,Resolved,21/01/2023 01:51:58,3,3,ACN
3096,Resolved,04/01/2023 06:07:46,3,3,ACN
3096,Resolved,24/02/2023 20:42:05,3,3,ACN
3096,Resolved,26/01/2023 11:49:49,3,3,ACN
3096,Resolved,27/01/2023 14:39:15,3,3,ACN
3096,Resolved,10/01/2023 20:20:12,3,3,ACN
3096,Resolved,16/01/2023 06:31:00,3,3,ACN
3096,Resolved,21/02/2023 20:38:53,3,3,ACN
3096,Resolved,13/01/2023 12:00:27,3,3,ACN
3096,Resolved,14/01/2023 03:16:45,3,3,ACN
3096,Resolved,09/12/2022 18:47:09,3,3,ACN
3096,Resolved,18/12/2022 20:40:58,3,3,ACN
3096,Resolved,24/12/2022 21:33:50,3,3,ACN
3096,Resolved,28/12/2022 22:17:57,3,3,ACN
3096,Resolved,26/01/2023 07:34:32,3,3,ACN
3097,New,19/01/2023 14:02:29,2,5,DT
3097,In-progress,15/12/2022 13:51:51,2,5,DT
3097,In-progress,15/02/2023 04:29:28,2,5,ACN
3097,Resolved,01/01/2023 02:13:17,2,5,ACN
3097,Resolved,11/02/2023 00:57:24,2,5,ACN
3097,Resolved,15/12/2022 03:22:49,2,5,ACN
3097,Resolved,01/02/2023 20:17:45,2,5,ACN
3097,Resolved,23/01/2023 17:39:29,2,5,ACN
3097,Resolved,16/01/2023 17:58:47,2,5,ACN
3097,Resolved,11/01/2023 21:06:19,2,5,ACN
3097,Resolved,10/02/2023 12:31:16,2,5,ACN
3098,New,03/12/2022 07:10:49,2,5,DT
3098,In-progress,03/01/2023 00:58:49,2,5,DT
3098,In-progress,16/01/2023 07:11:21,2,5,ACN
3098,Resolved,06/02/2023 00:22:56,2,5,ACN
3099,New,14/01/2023 02:43:00,5,1,DT
3099,In-progress,23/01/2023 03:24:37,5,1,DT
3099,In-progress,13/12/2022 13:14:41,5,1,ACN
3099,Resolved,12/01/2023 08:26:11,5,1,ACN
3099,Resolved,19/02/2023 07:39:33,5,1,ACN
3099,Resolved,27/01/2023 22:32:45,5,1,ACN
3099,Resolved,10/01/2023 23:45:43,5,1,ACN
3099,Closed,07/01/2023 12:44:26,5,1,ACN
3100,New,14/12/2022 11:50:40,1,8,DT
3100,In-progress,10/01/2023 06:58:15,1,8,DT
3100,In-progress,18/02/2023 14:20:59,1,8,ACN
3100,Resolved,29/12/2022 12:19:59,1,8,ACN
3100,Resolved,26/02/2023 20:22:14,1,8,ACN
3100,Resolved,24/12/2022 05:53:42,1,8,ACN
3100,Resolved,29/12/2022 01:16:21,1,8,ACN
3100,Resolved,11/01/2023 21:37:13,1,8,ACN
3100,Resolved,02/12/2022 16:04:08,1,8,ACN
3100,Closed,19/02/2023 21:03:10,1,8,ACN
3101,New,03/02/2023 19:52:50,2,5,DT
3101,In-progress,25/02/2023 07:31:49,2,5,DT
3101,In-progress,15/02/2023 11:05:36,2,5,ACN
3101,Resolved,01/12/2022 06:51:13,2,5,ACN
3101,Resolved,23/01/2023 13:53:47,2,5,ACN
3101,Resolved,22/12/2022 08:42:41,2,5,ACN
3101,Resolved,02/12/2022 04:03:25,2,5,ACN
3101,Resolved,28/12/2022 18:43:49,2,5,ACN
3101,Resolved,28/01/2023 14:43:43,2,5,ACN
3101,Resolved,20/01/2023 05:38:48,2,5,ACN
3101,Resolved,31/12/2022 02:10:12,2,5,ACN
3101,Resolved,08/02/2023 14:08:07,2,5,ACN
3101,Resolved,24/01/2023 18:35:14,2,5,ACN
3101,Resolved,15/02/2023 14:35:00,2,5,ACN
3101,Resolved,20/01/2023 06:20:56,2,5,ACN
3101,Resolved,11/12/2022 20:09:19,2,5,ACN
3101,Resolved,30/01/2023 22:24:23,2,5,ACN
3101,Resolved,03/01/2023 12:16:42,2,5,ACN
3101,Resolved,13/02/2023 07:59:15,2,5,ACN
3102,New,25/02/2023 03:36:46,2,5,DT
3102,In-progress,21/01/2023 18:45:46,2,5,DT
3102,In-progress,03/02/2023 13:06:58,2,5,ACN
3102,Resolved,07/12/2022 13:44:19,2,5,ACN
3102,Resolved,29/12/2022 23:29:30,2,5,ACN
3102,Resolved,26/02/2023 04:50:52,2,5,ACN
3102,Resolved,27/12/2022 05:28:55,2,5,ACN
3102,Resolved,19/01/2023 09:11:24,2,5,ACN
3102,Resolved,01/01/2023 05:05:40,2,5,ACN
3102,Resolved,25/02/2023 00:05:27,2,5,ACN
3102,Resolved,01/12/2022 05:40:42,2,5,ACN
3102,Resolved,10/02/2023 19:09:19,2,5,ACN
3102,Resolved,27/02/2023 03:21:53,2,5,ACN
3102,Resolved,26/01/2023 15:47:51,2,5,ACN
3102,Resolved,06/12/2022 00:05:05,2,5,ACN
3102,Resolved,05/02/2023 13:04:54,2,5,ACN
3102,Resolved,10/12/2022 07:35:05,2,5,ACN
3102,Resolved,20/01/2023 01:56:29,2,5,ACN
3102,Resolved,19/01/2023 04:21:45,2,5,ACN
3102,Resolved,18/02/2023 00:47:10,2,5,ACN
3102,Resolved,27/02/2023 01:17:40,2,5,ACN
3102,Resolved,07/12/2022 06:33:01,2,5,ACN
3102,Resolved,11/12/2022 02:23:18,2,5,ACN
3103,New,26/02/2023 15:12:33,5,1,DT
3103,In-progress,17/02/2023 07:12:28,5,1,DT
3103,In-progress,14/12/2022 04:42:36,5,1,ACN
3103,Resolved,02/01/2023 00:43:33,5,1,ACN
3103,Resolved,09/12/2022 21:30:25,5,1,ACN
3103,Resolved,04/12/2022 19:52:31,5,1,ACN
3103,Resolved,12/01/2023 00:14:58,5,1,ACN
3103,Resolved,22/01/2023 13:00:05,5,1,ACN
3103,Resolved,18/01/2023 07:35:47,5,1,ACN
3103,Resolved,01/12/2022 04:44:33,5,1,ACN
3103,Resolved,02/12/2022 03:42:15,5,1,ACN
3103,Resolved,21/12/2022 10:52:29,5,1,ACN
3103,Resolved,23/02/2023 13:58:31,5,1,ACN
3103,Resolved,06/01/2023 12:04:00,5,1,ACN
3103,Resolved,25/01/2023 02:42:45,5,1,ACN
3103,Resolved,05/12/2022 09:26:33,5,1,ACN
3103,Resolved,13/01/2023 09:41:11,5,1,ACN
3103,Resolved,21/01/2023 08:40:58,5,1,ACN
3103,Resolved,13/02/2023 14:27:12,5,1,ACN
3103,Closed,25/12/2022 09:20:58,5,1,ACN
3104,New,29/12/2022 01:02:08,1,8,DT
3104,In-progress,21/02/2023 17:52:46,1,8,DT
3104,In-progress,05/12/2022 15:27:22,1,8,ACN
3104,Resolved,05/01/2023 06:27:30,1,8,ACN
3104,Resolved,21/12/2022 01:59:25,1,8,ACN
3104,Resolved,02/01/2023 14:33:44,1,8,ACN
3104,Resolved,13/01/2023 21:01:59,1,8,ACN
3104,Resolved,25/12/2022 06:52:33,1,8,ACN
3104,Resolved,04/12/2022 00:31:53,1,8,ACN
3105,New,05/01/2023 20:40:38,1,8,DT
3105,In-progress,20/02/2023 05:52:46,1,8,DT
3105,In-progress,18/02/2023 21:59:39,1,8,ACN
3105,Resolved,14/01/2023 22:30:05,1,8,ACN
3105,Resolved,16/02/2023 02:37:55,1,8,ACN
3105,Resolved,23/01/2023 08:24:44,1,8,ACN
3105,Resolved,18/12/2022 17:32:20,1,8,ACN
3105,Resolved,03/12/2022 09:10:39,1,8,ACN
3105,Resolved,15/01/2023 22:43:57,1,8,ACN
3105,Resolved,22/12/2022 10:05:41,1,8,ACN
3105,Resolved,16/12/2022 07:15:14,1,8,ACN
3105,Resolved,27/02/2023 13:19:43,1,8,ACN
3105,Resolved,18/02/2023 08:30:40,1,8,ACN
3105,Resolved,12/01/2023 19:39:29,1,8,ACN
3105,Resolved,24/12/2022 10:08:06,1,8,ACN
3105,Resolved,24/12/2022 00:14:00,1,8,ACN
3105,Resolved,30/01/2023 22:19:39,1,8,ACN
3105,Resolved,20/01/2023 05:02:39,1,8,ACN
3105,Resolved,15/01/2023 17:01:34,1,8,ACN
3105,Closed,25/02/2023 13:05:54,1,8,ACN
3106,New,13/02/2023 21:49:50,1,8,DT
3106,In-progress,17/12/2022 02:56:03,1,8,DT
3106,In-progress,21/01/2023 07:16:31,1,8,ACN
3106,Resolved,01/12/2022 07:06:38,1,8,ACN
3106,Closed,19/12/2022 18:55:33,1,8,ACN
3107,New,27/02/2023 06:23:45,1,8,DT
3107,In-progress,27/12/2022 22:57:54,1,8,DT
3107,In-progress,20/02/2023 14:22:07,1,8,ACN
3107,Resolved,26/01/2023 04:31:03,1,8,ACN
3107,Resolved,03/02/2023 23:07:31,1,8,ACN
3107,Resolved,04/01/2023 20:53:26,1,8,ACN
3107,Resolved,24/02/2023 13:51:34,1,8,ACN
3107,Resolved,19/12/2022 01:50:22,1,8,ACN
3107,Resolved,31/12/2022 12:27:13,1,8,ACN
3108,New,21/12/2022 18:38:11,5,1,DT
3108,In-progress,31/01/2023 02:01:01,5,1,DT
3108,In-progress,13/01/2023 12:03:51,5,1,ACN
3108,Resolved,28/12/2022 11:33:26,5,1,ACN
3108,Resolved,08/12/2022 20:25:30,5,1,ACN
3108,Resolved,26/02/2023 18:08:58,5,1,ACN
3108,Resolved,26/12/2022 13:57:45,5,1,ACN
3108,Resolved,13/01/2023 07:16:09,5,1,ACN
3108,Resolved,20/12/2022 14:55:45,5,1,ACN
3108,Resolved,27/12/2022 23:28:20,5,1,ACN
3108,Resolved,20/12/2022 06:43:21,5,1,ACN
3108,Resolved,16/01/2023 05:29:50,5,1,ACN
3108,Resolved,20/02/2023 17:35:25,5,1,ACN
3108,Resolved,23/01/2023 17:29:14,5,1,ACN
3108,Resolved,17/01/2023 17:38:46,5,1,ACN
3108,Resolved,25/12/2022 05:16:45,5,1,ACN
3108,Resolved,19/02/2023 11:00:15,5,1,ACN
3108,Closed,24/02/2023 00:26:37,5,1,ACN
3109,New,27/01/2023 13:46:06,4,2,DT
3109,In-progress,10/12/2022 12:20:32,4,2,DT
3109,In-progress,21/01/2023 11:02:40,4,2,ACN
3109,Resolved,18/02/2023 04:44:46,4,2,ACN
3109,Resolved,10/12/2022 23:25:06,4,2,ACN
3109,Resolved,17/12/2022 11:35:52,4,2,ACN
3109,Resolved,17/12/2022 11:45:54,4,2,ACN
3109,Resolved,04/01/2023 03:06:10,4,2,ACN
3109,Resolved,04/01/2023 14:38:03,4,2,ACN
3109,Resolved,02/01/2023 14:50:37,4,2,ACN
3109,Resolved,08/12/2022 12:39:49,4,2,ACN
3109,Resolved,11/02/2023 06:55:00,4,2,ACN
3109,Resolved,16/12/2022 04:48:53,4,2,ACN
3109,Resolved,04/01/2023 18:10:27,4,2,ACN
3109,Resolved,23/01/2023 22:42:09,4,2,ACN
3109,Resolved,27/02/2023 06:20:54,4,2,ACN
3109,Resolved,12/01/2023 21:56:22,4,2,ACN
3110,New,07/12/2022 21:14:10,3,3,DT
3110,In-progress,25/12/2022 04:40:39,3,3,DT
3110,In-progress,23/01/2023 00:55:09,3,3,ACN
3110,Resolved,18/12/2022 10:18:39,3,3,ACN
3110,Resolved,19/12/2022 23:56:56,3,3,ACN
3110,Closed,24/01/2023 07:21:54,3,3,ACN
3111,New,08/12/2022 17:34:45,3,3,DT
3111,In-progress,08/12/2022 16:53:23,3,3,DT
3111,In-progress,01/12/2022 03:01:20,3,3,ACN
3111,Resolved,31/12/2022 18:03:43,3,3,ACN
3111,Resolved,14/02/2023 00:27:27,3,3,ACN
3111,Resolved,05/02/2023 16:58:08,3,3,ACN
3111,Resolved,14/01/2023 13:50:56,3,3,ACN
3111,Resolved,14/02/2023 16:34:55,3,3,ACN
3111,Resolved,12/01/2023 19:48:35,3,3,ACN
3111,Resolved,24/02/2023 15:54:09,3,3,ACN
3111,Resolved,09/01/2023 08:59:07,3,3,ACN
3111,Resolved,12/02/2023 08:11:39,3,3,ACN
3112,New,21/12/2022 03:51:33,1,8,DT
3113,New,06/01/2023 22:48:51,2,5,DT
3113,In-progress,10/12/2022 14:06:30,2,5,DT
3113,In-progress,18/01/2023 18:32:32,2,5,ACN
3113,Resolved,27/01/2023 01:53:27,2,5,ACN
3113,Resolved,01/01/2023 21:36:45,2,5,ACN
3113,Resolved,11/01/2023 02:31:01,2,5,ACN
3113,Resolved,12/02/2023 07:52:17,2,5,ACN
3113,Resolved,27/02/2023 00:32:42,2,5,ACN
3113,Resolved,02/12/2022 19:35:55,2,5,ACN
3113,Resolved,25/12/2022 18:20:13,2,5,ACN
3113,Resolved,15/01/2023 08:48:07,2,5,ACN
3113,Resolved,01/02/2023 00:11:00,2,5,ACN
