Incident Number,Status,DateTime,Priority,Weight,Owner
2978,In-progress,31/01/2023 09:35:58,3,3,DT
2805,New,11/12/2022 05:53:12,1,1,DT
2805,In-progress,11/12/2022 07:53:12,1,1,DT
3322,New,13/02/2023 22:52:37,1,1,DT
3322,In-progress,14/02/2023 02:52:37,1,1,DT
2884,New,09/02/2023 17:19:06,5,3,DT
2884,In-progress,09/02/2023 21:19:06,5,3,DT
2745,New,22/01/2023 19:01:40,3,1,DT
2745,In-progress,22/01/2023 23:01:40,3,1,DT
2947,New,15/02/2023 08:39:23,4,5,DT
2947,In-progress,15/02/2023 12:39:23,4,5,DT
2520,New,06/12/2022 01:32:59,2,5,DT
2520,In-progress,06/12/2022 06:32:59,2,5,DT
2838,New,20/02/2023 20:23:27,5,2,DT
2838,In-progress,20/02/2023 23:23:27,5,2,DT
3161,New,25/01/2023 23:54:53,2,4,DT
3161,In-progress,26/01/2023 01:54:53,2,4,DT
3194,New,04/12/2022 13:10:51,1,1,DT
3194,In-progress,04/12/2022 18:10:51,1,1,DT
2777,New,11/12/2022 09:01:50,2,2,DT
2777,In-progress,11/12/2022 14:01:50,2,2,DT
3261,New,24/12/2022 18:51:28,3,5,DT
3261,In-progress,24/12/2022 21:51:28,3,5,DT
2532,New,12/01/2023 23:43:27,4,3,DT
2532,In-progress,13/01/2023 04:43:27,4,3,DT
3353,New,31/12/2022 11:06:34,3,4,DT
3353,In-progress,31/12/2022 15:06:34,3,4,DT
3430,New,09/01/2023 00:06:11,2,5,DT
3430,In-progress,09/01/2023 05:06:11,2,5,DT
3006,New,09/01/2023 10:38:48,2,4,DT
3006,In-progress,09/01/2023 12:38:48,2,4,DT
3334,New,27/02/2023 20:46:30,3,2,DT
3334,In-progress,27/02/2023 23:46:30,3,2,DT
3100,New,20/02/2023 21:31:46,3,1,DT
3100,In-progress,21/02/2023 02:31:46,3,1,DT
3428,New,29/12/2022 20:36:20,3,1,DT
3428,In-progress,29/12/2022 23:36:20,3,1,DT
2523,New,18/02/2023 02:42:40,1,5,DT
2523,In-progress,18/02/2023 06:42:40,1,5,DT
3456,New,20/01/2023 15:00:21,1,1,DT
3456,In-progress,20/01/2023 19:00:21,1,1,DT
2813,New,16/12/2022 04:45:47,5,4,DT
2813,In-progress,16/12/2022 07:45:47,5,4,DT
2520,New,24/12/2022 21:01:28,5,5,DT
2520,In-progress,25/12/2022 01:01:28,5,5,DT
3217,New,15/02/2023 13:14:41,1,5,DT
3217,In-progress,15/02/2023 17:14:41,1,5,DT
3095,New,24/01/2023 14:46:48,4,1,DT
3095,In-progress,24/01/2023 19:46:48,4,1,DT
3080,New,03/01/2023 13:36:57,3,2,DT
3080,In-progress,03/01/2023 16:36:57,3,2,DT
3397,New,07/12/2022 02:48:59,4,5,DT
3397,In-progress,07/12/2022 04:48:59,4,5,DT
3308,New,07/12/2022 12:47:31,3,3,DT
3308,In-progress,07/12/2022 15:47:31,3,3,DT
3378,New,07/01/2023 02:18:03,4,3,DT
3378,In-progress,07/01/2023 07:18:03,4,3,DT
3297,New,30/01/2023 08:19:47,2,5,DT
3297,In-progress,30/01/2023 13:19:47,2,5,DT
3367,New,12/01/2023 15:02:07,1,3,DT
3367,In-progress,12/01/2023 17:02:07,1,3,DT
3451,New,11/12/2022 22:13:01,2,4,DT
3451,In-progress,12/12/2022 03:13:01,2,4,DT
3302,New,29/01/2023 06:23:58,2,5,DT
3302,In-progress,29/01/2023 08:23:58,2,5,DT
2594,New,05/02/2023 19:30:41,1,1,DT
2594,In-progress,06/02/2023 00:30:41,1,1,DT
3149,New,08/02/2023 11:10:14,1,1,DT
2669,New,13/02/2023 19:52:55,1,5,DT
2669,In-progress,13/02/2023 23:52:55,1,5,DT
3388,New,03/02/2023 18:32:23,2,5,DT
3388,In-progress,03/02/2023 20:32:23,2,5,DT
2694,New,22/02/2023 10:04:59,5,4,DT
2694,In-progress,22/02/2023 12:04:59,5,4,DT
2975,New,19/12/2022 02:14:35,3,1,DT
2975,In-progress,19/12/2022 07:14:35,3,1,DT
2913,New,27/01/2023 10:08:48,1,2,DT
2913,In-progress,27/01/2023 13:08:48,1,2,DT
2746,New,06/12/2022 09:24:11,1,1,DT
2746,In-progress,06/12/2022 13:24:11,1,1,DT
3047,New,29/01/2023 10:00:10,1,1,DT
3047,In-progress,29/01/2023 13:00:10,1,1,DT
3445,New,07/02/2023 12:21:53,4,5,DT
3445,In-progress,07/02/2023 17:21:53,4,5,DT
2670,New,01/12/2022 20:19:16,5,5,DT
2670,In-progress,02/12/2022 00:19:16,5,5,DT
2945,New,14/01/2023 12:17:18,4,5,DT
2945,In-progress,14/01/2023 15:17:18,4,5,DT
2712,New,04/01/2023 18:42:15,1,4,DT
2712,In-progress,04/01/2023 20:42:15,1,4,DT
3026,New,04/02/2023 00:49:36,2,1,DT
3026,In-progress,04/02/2023 02:49:36,2,1,DT
3381,New,23/12/2022 19:35:48,2,2,DT
3381,In-progress,23/12/2022 22:35:48,2,2,DT
2714,New,14/02/2023 07:21:22,4,4,DT
2714,In-progress,14/02/2023 09:21:22,4,4,DT
2916,New,04/12/2022 12:19:49,2,2,DT
2916,In-progress,04/12/2022 15:19:49,2,2,DT
2509,New,09/01/2023 02:46:24,1,3,DT
2509,In-progress,09/01/2023 04:46:24,1,3,DT
3364,New,12/02/2023 00:22:18,3,5,DT
3364,In-progress,12/02/2023 02:22:18,3,5,DT
3461,New,04/02/2023 14:15:31,4,3,DT
3461,In-progress,04/02/2023 19:15:31,4,3,DT
3044,New,21/02/2023 19:50:47,5,3,DT
3044,In-progress,21/02/2023 22:50:47,5,3,DT
3164,New,11/12/2022 00:43:45,3,5,DT
3164,In-progress,11/12/2022 04:43:45,3,5,DT
2769,New,11/12/2022 03:29:28,5,1,DT
2769,In-progress,11/12/2022 07:29:28,5,1,DT
2556,New,24/02/2023 14:24:25,2,5,DT
2556,In-progress,24/02/2023 16:24:25,2,5,DT
3449,New,13/12/2022 15:05:03,5,1,DT
3449,In-progress,13/12/2022 17:05:03,5,1,DT
2831,New,16/12/2022 20:02:33,4,5,DT
2831,In-progress,16/12/2022 23:02:33,4,5,DT
2829,New,23/12/2022 17:44:45,1,3,DT
2829,In-progress,23/12/2022 19:44:45,1,3,DT
3205,New,23/12/2022 00:32:49,3,1,DT
3205,In-progress,23/12/2022 05:32:49,3,1,DT
3307,New,08/01/2023 18:03:03,4,3,DT
3307,In-progress,08/01/2023 23:03:03,4,3,DT
3013,New,25/02/2023 23:55:34,5,1,DT
3013,In-progress,26/02/2023 01:55:34,5,1,DT
3171,New,10/02/2023 00:55:27,1,4,DT
3171,In-progress,10/02/2023 02:55:27,1,4,DT
3430,New,23/02/2023 22:04:21,1,4,DT
3430,In-progress,24/02/2023 00:04:21,1,4,DT
2988,New,07/02/2023 11:16:10,3,5,DT
2988,In-progress,07/02/2023 15:16:10,3,5,DT
2818,New,24/12/2022 19:51:29,2,2,DT
2818,In-progress,24/12/2022 22:51:29,2,2,DT
2583,New,04/02/2023 03:24:45,1,2,DT
2583,In-progress,04/02/2023 08:24:45,1,2,DT
3286,New,17/01/2023 15:06:24,5,4,DT
3286,In-progress,17/01/2023 19:06:24,5,4,DT
2627,New,22/02/2023 13:59:13,5,1,DT
2671,New,12/12/2022 20:53:51,1,1,DT
2671,In-progress,12/12/2022 22:53:51,1,1,DT
2642,New,21/12/2022 09:23:32,5,3,DT
2642,In-progress,21/12/2022 13:23:32,5,3,DT
3382,New,23/12/2022 17:15:36,4,3,DT
3382,In-progress,23/12/2022 22:15:36,4,3,DT
2568,New,11/02/2023 09:01:48,2,3,DT
2568,In-progress,11/02/2023 12:01:48,2,3,DT
2585,New,25/01/2023 13:46:10,1,5,DT
2585,In-progress,25/01/2023 18:46:10,1,5,DT
2930,New,27/01/2023 18:17:34,2,2,DT
2930,In-progress,27/01/2023 22:17:34,2,2,DT
2753,New,18/01/2023 05:35:18,2,2,DT
2753,In-progress,18/01/2023 08:35:18,2,2,DT
3237,New,19/12/2022 16:44:25,3,4,DT
3237,In-progress,19/12/2022 18:44:25,3,4,DT
3460,New,11/12/2022 04:37:32,1,2,DT
3460,In-progress,11/12/2022 09:37:32,1,2,DT
2555,New,13/12/2022 08:25:07,3,2,DT
2555,In-progress,13/12/2022 10:25:07,3,2,DT
2625,New,05/01/2023 16:36:09,1,1,DT
2625,In-progress,05/01/2023 20:36:09,1,1,DT
3500,New,31/12/2022 18:26:36,5,2,DT
3500,In-progress,31/12/2022 20:26:36,5,2,DT
3246,New,07/12/2022 20:41:00,3,1,DT
3246,In-progress,08/12/2022 00:41:00,3,1,DT
2848,New,14/02/2023 09:09:27,5,5,DT
2848,In-progress,14/02/2023 14:09:27,5,5,DT
3185,New,23/12/2022 23:00:41,2,3,DT
3185,In-progress,24/12/2022 03:00:41,2,3,DT
2959,New,19/12/2022 19:51:57,5,4,DT
2959,In-progress,19/12/2022 23:51:57,5,4,DT
3418,New,16/01/2023 18:02:11,3,5,DT
3418,In-progress,16/01/2023 22:02:11,3,5,DT
2747,New,14/01/2023 18:38:59,2,5,DT
2747,In-progress,14/01/2023 23:38:59,2,5,DT
3253,New,29/12/2022 10:17:09,1,2,DT
3253,In-progress,29/12/2022 13:17:09,1,2,DT
2704,New,17/01/2023 03:03:10,2,4,DT
2704,In-progress,17/01/2023 06:03:10,2,4,DT
2701,New,04/12/2022 11:38:21,3,3,DT
2701,In-progress,04/12/2022 13:38:21,3,3,DT
3435,New,08/01/2023 23:37:45,2,2,DT
3435,In-progress,09/01/2023 01:37:45,2,2,DT
3211,New,05/01/2023 16:38:07,2,4,DT
3211,In-progress,05/01/2023 20:38:07,2,4,DT
3402,New,17/12/2022 08:10:20,4,2,DT
3402,In-progress,17/12/2022 13:10:20,4,2,DT
2615,New,01/12/2022 22:58:00,1,2,DT
2615,In-progress,02/12/2022 02:58:00,1,2,DT
3103,New,15/12/2022 01:34:27,4,1,DT
3103,In-progress,15/12/2022 03:34:27,4,1,DT
2557,New,02/02/2023 18:18:26,3,4,DT
2520,New,24/12/2022 15:09:45,2,5,DT
2520,In-progress,24/12/2022 19:09:45,2,5,DT
2968,New,27/12/2022 20:41:09,2,4,DT
2968,In-progress,27/12/2022 22:41:09,2,4,DT
2730,New,02/02/2023 17:21:16,5,4,DT
2730,In-progress,02/02/2023 22:21:16,5,4,DT
3254,New,21/02/2023 12:12:21,2,4,DT
3254,In-progress,21/02/2023 15:12:21,2,4,DT
3166,New,26/01/2023 02:01:19,3,3,DT
3166,In-progress,26/01/2023 04:01:19,3,3,DT
2545,New,19/02/2023 17:45:23,1,5,DT
2545,In-progress,19/02/2023 21:45:23,1,5,DT
2567,New,26/12/2022 06:48:20,3,5,DT
2567,In-progress,26/12/2022 09:48:20,3,5,DT
3361,New,22/02/2023 13:29:07,1,4,DT
3361,In-progress,22/02/2023 18:29:07,1,4,DT
2698,New,11/01/2023 21:57:00,1,1,DT
2698,In-progress,12/01/2023 02:57:00,1,1,DT
3421,New,06/02/2023 02:43:59,2,5,DT
3421,In-progress,06/02/2023 05:43:59,2,5,DT
3241,New,30/01/2023 12:43:53,1,1,DT
3241,In-progress,30/01/2023 14:43:53,1,1,DT
3463,New,13/02/2023 08:32:12,4,5,DT
3463,In-progress,13/02/2023 13:32:12,4,5,DT
2590,New,02/02/2023 13:46:36,5,4,DT
2590,In-progress,02/02/2023 15:46:36,5,4,DT
3440,New,12/01/2023 15:25:32,1,4,DT
3440,In-progress,12/01/2023 18:25:32,1,4,DT
3343,New,29/12/2022 02:05:50,1,1,DT
3343,In-progress,29/12/2022 07:05:50,1,1,DT
3271,New,04/01/2023 08:03:21,1,4,DT
3271,In-progress,04/01/2023 10:03:21,1,4,DT
3346,New,15/12/2022 13:12:02,5,1,DT
3346,In-progress,15/12/2022 17:12:02,5,1,DT
2712,New,07/12/2022 18:02:02,4,2,DT
2712,In-progress,07/12/2022 23:02:02,4,2,DT
3012,New,18/12/2022 02:43:15,1,5,DT
3012,In-progress,18/12/2022 06:43:15,1,5,DT
3197,New,16/12/2022 19:13:33,5,1,DT
3197,In-progress,16/12/2022 21:13:33,5,1,DT
3171,New,12/01/2023 19:40:12,1,3,DT
3171,In-progress,13/01/2023 00:40:12,1,3,DT
3048,New,05/12/2022 17:57:34,1,1,DT
3048,In-progress,05/12/2022 22:57:34,1,1,DT
2716,New,25/12/2022 09:36:22,5,5,DT
2716,In-progress,25/12/2022 12:36:22,5,5,DT
3090,New,25/12/2022 15:35:13,3,3,DT
3090,In-progress,25/12/2022 19:35:13,3,3,DT
3349,New,27/01/2023 03:53:40,1,1,DT
3349,In-progress,27/01/2023 05:53:40,1,1,DT
3148,New,17/12/2022 18:43:09,5,4,DT
3148,In-progress,17/12/2022 22:43:09,5,4,DT
3400,New,23/12/2022 07:00:00,2,4,DT
3400,In-progress,23/12/2022 11:00:00,2,4,DT
3454,New,02/01/2023 14:22:03,3,3,DT
3454,In-progress,02/01/2023 17:22:03,3,3,DT
3495,New,11/02/2023 20:14:30,2,3,DT
3495,In-progress,12/02/2023 00:14:30,2,3,DT
3446,New,20/12/2022 00:26:55,2,3,DT
3446,In-progress,20/12/2022 03:26:55,2,3,DT
2662,New,18/02/2023 10:59:10,2,4,DT
2662,In-progress,18/02/2023 13:59:10,2,4,DT
3220,New,10/12/2022 20:09:14,1,5,DT
3220,In-progress,10/12/2022 22:09:14,1,5,DT
3115,New,26/12/2022 18:33:20,1,4,DT
3115,In-progress,26/12/2022 21:33:20,1,4,DT
3424,New,03/12/2022 01:21:20,2,3,DT
3424,In-progress,03/12/2022 04:21:20,2,3,DT
3323,New,12/01/2023 12:31:12,4,5,DT
3323,In-progress,12/01/2023 16:31:12,4,5,DT
3325,New,26/01/2023 00:49:41,1,1,DT
3325,In-progress,26/01/2023 05:49:41,1,1,DT
3044,New,13/12/2022 13:22:30,2,5,DT
3044,In-progress,13/12/2022 18:22:30,2,5,DT
3258,New,22/01/2023 13:10:52,4,1,DT
3258,In-progress,22/01/2023 16:10:52,4,1,DT
3466,New,24/12/2022 12:07:02,2,5,DT
3466,In-progress,24/12/2022 17:07:02,2,5,DT
2642,New,23/12/2022 10:16:27,3,4,DT
2642,In-progress,23/12/2022 14:16:27,3,4,DT
3392,New,02/12/2022 01:16:14,2,1,DT
3392,In-progress,02/12/2022 05:16:14,2,1,DT
2590,New,10/02/2023 05:41:59,2,2,DT
2590,In-progress,10/02/2023 08:41:59,2,2,DT
2727,New,11/01/2023 10:01:30,1,4,DT
2727,In-progress,11/01/2023 15:01:30,1,4,DT
3246,New,30/12/2022 14:02:02,1,1,DT
2656,New,10/02/2023 23:49:14,1,3,DT
2656,In-progress,11/02/2023 04:49:14,1,3,DT
3416,New,27/12/2022 02:43:10,2,3,DT
3416,In-progress,27/12/2022 04:43:10,2,3,DT
3234,New,18/01/2023 19:58:33,2,2,DT
3234,In-progress,18/01/2023 23:58:33,2,2,DT
3135,New,07/01/2023 04:12:31,5,1,DT
3135,In-progress,07/01/2023 06:12:31,5,1,DT
3312,New,22/01/2023 22:14:34,2,1,DT
3312,In-progress,23/01/2023 02:14:34,2,1,DT
2607,New,09/02/2023 22:28:54,5,1,DT
2607,In-progress,10/02/2023 00:28:54,5,1,DT
3487,New,25/01/2023 02:53:39,1,4,DT
3487,In-progress,25/01/2023 04:53:39,1,4,DT
2872,New,20/12/2022 21:08:22,5,1,DT
2872,In-progress,20/12/2022 23:08:22,5,1,DT
3181,New,10/12/2022 05:40:37,3,4,DT
3181,In-progress,10/12/2022 08:40:37,3,4,DT
2525,New,19/01/2023 21:22:10,2,2,DT
2525,In-progress,20/01/2023 00:22:10,2,2,DT
3338,New,30/01/2023 00:34:30,4,2,DT
3338,In-progress,30/01/2023 03:34:30,4,2,DT
3233,New,26/01/2023 07:32:25,3,4,DT
3233,In-progress,26/01/2023 10:32:25,3,4,DT
3364,New,15/02/2023 07:19:53,2,1,DT
3364,In-progress,15/02/2023 12:19:53,2,1,DT
2590,New,17/02/2023 21:51:04,3,3,DT
2590,In-progress,18/02/2023 01:51:04,3,3,DT
2984,New,10/02/2023 18:32:32,3,3,DT
2984,In-progress,10/02/2023 23:32:32,3,3,DT
3489,New,11/01/2023 22:31:20,3,2,DT
3489,In-progress,12/01/2023 03:31:20,3,2,DT
3371,New,17/12/2022 16:06:56,3,2,DT
3371,In-progress,17/12/2022 21:06:56,3,2,DT
2785,New,24/01/2023 17:11:35,4,2,DT
2785,In-progress,24/01/2023 21:11:35,4,2,DT
2793,New,11/02/2023 20:27:19,1,1,DT
2793,In-progress,11/02/2023 23:27:19,1,1,DT
2813,New,12/01/2023 22:39:23,3,1,DT
2813,In-progress,13/01/2023 01:39:23,3,1,DT
2803,New,23/02/2023 11:31:03,5,1,DT
2803,In-progress,23/02/2023 14:31:03,5,1,DT
3263,New,16/02/2023 01:23:35,2,1,DT
3263,In-progress,16/02/2023 05:23:35,2,1,DT
2597,New,21/12/2022 16:37:13,1,2,DT
2578,New,24/02/2023 06:05:39,5,2,DT
2578,In-progress,24/02/2023 10:05:39,5,2,DT
2557,New,06/12/2022 20:52:40,2,4,DT
2557,In-progress,07/12/2022 00:52:40,2,4,DT
2563,New,01/02/2023 12:43:40,5,2,DT
2563,In-progress,01/02/2023 14:43:40,5,2,DT
2674,New,17/01/2023 22:05:22,1,4,DT
2727,New,11/01/2023 04:11:12,3,3,DT
2727,In-progress,11/01/2023 09:11:12,3,3,DT
3333,New,20/01/2023 18:05:02,2,3,DT
3333,In-progress,20/01/2023 20:05:02,2,3,DT
3242,New,09/01/2023 15:04:05,3,3,DT
3242,In-progress,09/01/2023 20:04:05,3,3,DT
2556,New,14/01/2023 13:31:24,4,5,DT
2556,In-progress,14/01/2023 18:31:24,4,5,DT
2659,New,21/02/2023 03:32:42,5,5,DT
2659,In-progress,21/02/2023 08:32:42,5,5,DT
2630,New,15/12/2022 02:58:31,5,4,DT
2947,New,30/12/2022 22:20:19,3,4,DT
2947,In-progress,31/12/2022 02:20:19,3,4,DT
2714,New,25/12/2022 08:21:28,1,4,DT
2714,In-progress,25/12/2022 10:21:28,1,4,DT
3119,New,20/12/2022 11:37:45,2,3,DT
3119,In-progress,20/12/2022 14:37:45,2,3,DT
2810,New,04/12/2022 03:04:42,1,2,DT
2810,In-progress,04/12/2022 06:04:42,1,2,DT
3387,New,25/02/2023 23:52:57,5,5,DT
3387,In-progress,26/02/2023 02:52:57,5,5,DT
2959,New,10/12/2022 15:12:24,1,4,DT
2959,In-progress,10/12/2022 17:12:24,1,4,DT
2543,New,19/02/2023 20:50:20,4,5,DT
2543,In-progress,19/02/2023 23:50:20,4,5,DT
2666,New,14/02/2023 08:19:59,5,3,DT
2666,In-progress,14/02/2023 11:19:59,5,3,DT
2933,New,18/12/2022 01:46:51,4,3,DT
2933,In-progress,18/12/2022 05:46:51,4,3,DT
2732,New,30/01/2023 03:23:02,5,2,DT
2732,In-progress,30/01/2023 07:23:02,5,2,DT
3176,New,02/12/2022 16:52:46,1,1,DT
3176,In-progress,02/12/2022 19:52:46,1,1,DT
2571,New,10/12/2022 21:21:22,2,3,DT
2638,New,27/02/2023 08:40:42,4,1,DT
2638,In-progress,27/02/2023 10:40:42,4,1,DT
3128,New,10/01/2023 02:33:17,5,1,DT
3128,In-progress,10/01/2023 05:33:17,5,1,DT
2738,New,26/02/2023 01:20:35,2,3,DT
2738,In-progress,26/02/2023 03:20:35,2,3,DT
2599,New,16/01/2023 17:31:22,2,2,DT
2599,In-progress,16/01/2023 22:31:22,2,2,DT
3190,New,31/01/2023 20:16:11,4,2,DT
3190,In-progress,01/02/2023 00:16:11,4,2,DT
2657,New,18/01/2023 09:03:45,5,4,DT
2657,In-progress,18/01/2023 13:03:45,5,4,DT
3208,New,06/02/2023 05:48:56,5,5,DT
3208,In-progress,06/02/2023 08:48:56,5,5,DT
3430,New,27/01/2023 00:10:11,4,3,DT
3430,In-progress,27/01/2023 03:10:11,4,3,DT
2811,New,19/12/2022 19:08:27,1,4,DT
2811,In-progress,20/12/2022 00:08:27,1,4,DT
2522,New,23/01/2023 09:01:02,3,4,DT
2522,In-progress,23/01/2023 11:01:02,3,4,DT
3008,New,04/12/2022 20:22:24,3,1,DT
3353,New,15/12/2022 00:06:42,5,3,DT
3353,In-progress,15/12/2022 05:06:42,5,3,DT
2973,New,27/12/2022 10:49:33,2,3,DT
2973,In-progress,27/12/2022 15:49:33,2,3,DT
2804,New,03/01/2023 12:28:43,1,3,DT
2804,In-progress,03/01/2023 16:28:43,1,3,DT
3403,New,21/02/2023 13:22:11,3,5,DT
3403,In-progress,21/02/2023 18:22:11,3,5,DT
3109,New,29/01/2023 13:45:09,2,4,DT
3109,In-progress,29/01/2023 15:45:09,2,4,DT
3203,New,10/01/2023 10:44:19,5,3,DT
3203,In-progress,10/01/2023 15:44:19,5,3,DT
3377,New,12/02/2023 13:24:28,5,2,DT
3377,In-progress,12/02/2023 16:24:28,5,2,DT
3358,New,03/12/2022 06:01:32,3,2,DT
3358,In-progress,03/12/2022 11:01:32,3,2,DT
3085,New,27/02/2023 23:50:31,5,3,DT
3085,In-progress,28/02/2023 02:50:31,5,3,DT
2986,New,06/12/2022 02:40:09,1,2,DT
2986,In-progress,06/12/2022 04:40:09,1,2,DT
2771,New,05/02/2023 00:49:43,2,1,DT
2771,In-progress,05/02/2023 04:49:43,2,1,DT
3382,New,24/12/2022 18:24:51,1,4,DT
3382,In-progress,24/12/2022 20:24:51,1,4,DT
3120,New,01/02/2023 18:05:17,3,5,DT
2504,New,23/02/2023 09:00:08,5,4,DT
2504,In-progress,23/02/2023 14:00:08,5,4,DT
2653,New,06/02/2023 10:08:20,4,5,DT
2653,In-progress,06/02/2023 14:08:20,4,5,DT
2926,New,03/12/2022 10:07:41,4,4,DT
2926,In-progress,03/12/2022 12:07:41,4,4,DT
3442,New,19/12/2022 22:36:40,2,4,DT
3442,In-progress,20/12/2022 02:36:40,2,4,DT
3025,New,17/12/2022 05:27:14,1,1,DT
3025,In-progress,17/12/2022 07:27:14,1,1,DT
2855,New,30/12/2022 04:28:31,4,2,DT
2855,In-progress,30/12/2022 07:28:31,4,2,DT
2674,New,14/12/2022 13:47:24,3,1,DT
2674,In-progress,14/12/2022 15:47:24,3,1,DT
2568,New,25/02/2023 09:46:43,1,5,DT
2568,In-progress,25/02/2023 13:46:43,1,5,DT
3033,New,20/02/2023 06:44:50,4,4,DT
3033,In-progress,20/02/2023 08:44:50,4,4,DT
3039,New,03/12/2022 21:20:21,4,5,DT
3039,In-progress,04/12/2022 01:20:21,4,5,DT
3480,New,09/01/2023 09:44:33,4,3,DT
3480,In-progress,09/01/2023 11:44:33,4,3,DT
2902,New,02/01/2023 22:21:57,1,3,DT
2902,In-progress,03/01/2023 01:21:57,1,3,DT
3418,New,29/01/2023 14:11:00,1,3,DT
3418,In-progress,29/01/2023 19:11:00,1,3,DT
3162,New,09/01/2023 21:29:10,4,5,DT
3162,In-progress,10/01/2023 02:29:10,4,5,DT
2819,New,06/02/2023 21:27:39,5,5,DT
2819,In-progress,06/02/2023 23:27:39,5,5,DT
3266,New,14/12/2022 06:24:11,2,3,DT
3266,In-progress,14/12/2022 10:24:11,2,3,DT
3139,New,17/01/2023 18:13:57,2,3,DT
3139,In-progress,17/01/2023 23:13:57,2,3,DT
2746,New,08/02/2023 15:43:20,3,3,DT
2746,In-progress,08/02/2023 19:43:20,3,3,DT
3046,New,25/02/2023 04:45:03,1,4,DT
3046,In-progress,25/02/2023 07:45:03,1,4,DT
2837,New,18/12/2022 04:12:40,4,2,DT
2837,In-progress,18/12/2022 07:12:40,4,2,DT
2932,New,21/12/2022 21:00:57,4,1,DT
2932,In-progress,21/12/2022 23:00:57,4,1,DT
2669,New,06/01/2023 17:59:35,3,1,DT
2669,In-progress,06/01/2023 20:59:35,3,1,DT
3268,New,25/12/2022 01:08:43,1,2,DT
3268,In-progress,25/12/2022 04:08:43,1,2,DT
2840,New,25/02/2023 19:35:48,3,5,DT
2840,In-progress,25/02/2023 22:35:48,3,5,DT
2799,New,19/12/2022 13:34:28,2,4,DT
2799,In-progress,19/12/2022 15:34:28,2,4,DT
2643,New,27/12/2022 17:13:16,3,5,DT
2643,In-progress,27/12/2022 22:13:16,3,5,DT
2598,New,29/01/2023 11:55:18,4,5,DT
2598,In-progress,29/01/2023 16:55:18,4,5,DT
3479,New,02/12/2022 22:29:44,3,3,DT
3479,In-progress,03/12/2022 01:29:44,3,3,DT
2609,New,05/01/2023 19:59:52,1,2,DT
2609,In-progress,06/01/2023 00:59:52,1,2,DT
3231,New,10/12/2022 09:36:22,5,5,DT
3231,In-progress,10/12/2022 12:36:22,5,5,DT
2675,New,11/12/2022 13:36:30,2,1,DT
2675,In-progress,11/12/2022 18:36:30,2,1,DT
2663,New,29/01/2023 13:52:47,2,4,DT
2663,In-progress,29/01/2023 18:52:47,2,4,DT
3196,New,27/02/2023 23:59:16,5,4,DT
3196,In-progress,28/02/2023 01:59:16,5,4,DT
3090,New,22/12/2022 13:03:51,4,4,DT
3090,In-progress,22/12/2022 17:03:51,4,4,DT
3345,New,12/12/2022 19:42:36,1,2,DT
3345,In-progress,13/12/2022 00:42:36,1,2,DT
3442,New,20/02/2023 06:53:17,5,2,DT
3442,In-progress,20/02/2023 10:53:17,5,2,DT
3356,New,08/01/2023 20:14:50,2,4,DT
3356,In-progress,09/01/2023 01:14:50,2,4,DT
3250,New,17/01/2023 20:26:29,5,5,DT
3250,In-progress,17/01/2023 22:26:29,5,5,DT
3303,New,23/01/2023 09:19:42,2,3,DT
3303,In-progress,23/01/2023 14:19:42,2,3,DT
3142,New,15/12/2022 11:08:25,2,4,DT
3142,In-progress,15/12/2022 15:08:25,2,4,DT
3381,New,13/12/2022 10:55:41,1,4,DT
3381,In-progress,13/12/2022 12:55:41,1,4,DT
2742,New,02/02/2023 18:43:06,3,3,DT
2742,In-progress,02/02/2023 20:43:06,3,3,DT
3100,New,13/01/2023 00:40:30,5,3,DT
3100,In-progress,13/01/2023 03:40:30,5,3,DT
2739,New,15/12/2022 04:22:53,3,3,DT
2739,In-progress,15/12/2022 06:22:53,3,3,DT
3449,New,18/12/2022 12:19:49,5,1,DT
3449,In-progress,18/12/2022 17:19:49,5,1,DT
2545,New,25/01/2023 21:48:48,4,2,DT
2545,In-progress,26/01/2023 02:48:48,4,2,DT
2911,New,18/01/2023 12:15:13,4,3,DT
2911,In-progress,18/01/2023 14:15:13,4,3,DT
3435,New,04/01/2023 00:57:08,1,2,DT
3435,In-progress,04/01/2023 04:57:08,1,2,DT
3035,New,15/12/2022 18:25:00,1,1,DT
3035,In-progress,15/12/2022 22:25:00,1,1,DT
2892,New,01/12/2022 09:35:17,3,1,DT
2892,In-progress,01/12/2022 12:35:17,3,1,DT
2934,New,18/02/2023 15:42:25,3,2,DT
2934,In-progress,18/02/2023 20:42:25,3,2,DT
3052,New,28/12/2022 10:57:36,4,3,DT
3052,In-progress,28/12/2022 12:57:36,4,3,DT
2775,New,02/12/2022 23:15:32,1,2,DT
3202,New,24/01/2023 01:57:07,2,4,DT
3202,In-progress,24/01/2023 06:57:07,2,4,DT
3139,New,02/01/2023 15:05:58,5,2,DT
3139,In-progress,02/01/2023 20:05:58,5,2,DT
3260,New,06/01/2023 12:28:47,3,4,DT
3260,In-progress,06/01/2023 17:28:47,3,4,DT
3499,New,25/02/2023 08:54:42,3,1,DT
3499,In-progress,25/02/2023 13:54:42,3,1,DT
3358,New,30/12/2022 07:09:11,1,5,DT
3358,In-progress,30/12/2022 12:09:11,1,5,DT
3401,New,28/01/2023 20:11:36,5,3,DT
3401,In-progress,28/01/2023 23:11:36,5,3,DT
3353,New,26/12/2022 06:58:36,2,2,DT
