Incident Number,Status,DateTime,Priority,Weight,Owner
3106,In-progress,22/01/2023 13:46:59,3,5,ACN
2502,New,24/01/2023 21:47:20,4,4,DT
3358,New,28/12/2022 22:38:41,5,5,DT
3309,New,29/01/2023 17:37:19,5,2,DT
3052,In-progress,20/01/2023 19:05:54,3,5,ACN
3174,In-progress,11/02/2023 09:13:04,2,3,DT
3164,In-progress,15/02/2023 06:02:21,2,2,DT
3277,In-progress,23/02/2023 07:46:46,1,3,DT
3410,In-progress,26/01/2023 11:38:19,4,2,DT
2691,In-progress,24/01/2023 09:38:16,5,5,ACN
2766,In-progress,07/01/2023 21:32:00,1,2,ACN
2616,In-progress,24/01/2023 08:03:20,3,5,ACN
2827,In-progress,10/12/2022 14:52:56,5,2,DT
3353,In-progress,23/12/2022 16:10:23,1,2,DT
3259,New,30/12/2022 15:35:10,3,3,DT
3195,In-progress,25/12/2022 03:42:44,2,2,DT
3214,New,12/02/2023 18:21:04,2,5,DT
2952,New,04/02/2023 19:20:47,3,5,DT
2662,In-progress,12/02/2023 06:43:15,3,4,DT
2812,In-progress,24/12/2022 01:56:47,3,3,DT
2779,In-progress,23/02/2023 14:34:10,3,5,ACN
3395,In-progress,10/12/2022 17:09:35,5,4,DT
2759,New,30/01/2023 21:43:19,1,4,DT
3491,In-progress,01/01/2023 02:32:19,2,2,DT
3405,New,02/12/2022 18:19:16,5,2,DT
2645,In-progress,30/12/2022 22:41:04,1,5,DT
3067,In-progress,05/01/2023 09:59:10,5,4,ACN
2670,New,10/02/2023 02:09:10,3,4,DT
2539,In-progress,09/02/2023 03:05:49,1,4,DT
3358,New,22/01/2023 03:21:17,5,4,DT
3024,In-progress,07/02/2023 08:19:39,3,3,DT
2502,In-progress,18/12/2022 09:12:30,2,2,DT
3385,In-progress,08/12/2022 04:15:00,5,5,ACN
3252,New,29/01/2023 06:12:05,5,5,DT
3185,New,20/02/2023 07:56:07,3,4,DT
3351,In-progress,01/01/2023 23:06:06,1,2,ACN
3054,New,17/01/2023 21:21:35,2,5,DT
3074,In-progress,20/01/2023 02:50:17,1,5,DT
2851,In-progress,13/01/2023 00:36:09,1,3,ACN
2965,In-progress,13/01/2023 01:59:35,1,3,ACN
3372,In-progress,08/01/2023 16:45:24,5,5,DT
2501,In-progress,03/02/2023 23:54:14,4,2,ACN
2834,In-progress,24/01/2023 13:09:11,4,2,DT
3202,New,31/01/2023 10:06:51,1,2,DT
2779,In-progress,27/01/2023 11:19:04,5,1,DT
3425,In-progress,07/02/2023 00:06:03,3,4,DT
2718,New,07/12/2022 00:56:59,3,3,DT
3334,New,13/12/2022 00:54:28,1,5,DT
3366,New,09/12/2022 13:18:15,5,1,DT
2777,New,02/02/2023 20:50:52,3,3,DT
3105,In-progress,31/12/2022 19:38:34,2,1,ACN
3052,In-progress,01/02/2023 05:13:24,1,1,DT
3010,New,24/02/2023 16:38:04,1,2,DT
3060,In-progress,06/02/2023 03:06:56,1,1,DT
2877,New,10/01/2023 05:55:16,5,4,DT
2702,In-progress,11/12/2022 20:09:27,4,2,ACN
3219,In-progress,08/02/2023 18:18:22,5,5,ACN
3198,In-progress,21/01/2023 17:59:33,4,5,ACN
2738,In-progress,28/12/2022 19:11:58,2,1,ACN
2749,In-progress,19/12/2022 14:50:05,1,5,DT
3345,In-progress,06/01/2023 18:40:47,5,1,ACN
2500,New,15/01/2023 21:19:27,1,1,DT
2880,In-progress,01/01/2023 14:01:06,5,4,DT
3022,In-progress,03/12/2022 02:38:31,1,4,ACN
2966,New,24/01/2023 12:01:22,1,3,DT
2813,In-progress,02/12/2022 05:24:44,4,5,ACN
2890,In-progress,31/12/2022 12:44:59,5,5,ACN
2812,New,28/01/2023 00:12:28,1,5,DT
3186,In-progress,12/02/2023 11:29:29,1,3,ACN
2791,New,07/12/2022 04:13:02,1,5,DT
3183,New,01/12/2022 04:13:20,4,2,DT
2721,In-progress,22/02/2023 05:28:38,4,5,DT
2812,In-progress,24/12/2022 06:56:47,3,3,ACN
3441,New,15/01/2023 05:36:55,4,4,DT
2689,In-progress,07/02/2023 12:35:38,2,5,ACN
2969,New,06/01/2023 17:41:29,4,4,DT
3150,In-progress,17/01/2023 07:04:41,2,5,ACN
2816,In-progress,15/12/2022 18:46:13,1,2,DT
2894,In-progress,23/02/2023 01:44:51,3,1,DT
3283,In-progress,09/01/2023 10:58:26,5,2,ACN
2575,New,05/02/2023 20:40:23,2,4,DT
2670,In-progress,31/12/2022 06:01:50,3,5,DT
3410,New,26/01/2023 06:38:19,4,2,DT
2816,In-progress,15/12/2022 23:46:13,1,2,ACN
3350,In-progress,15/01/2023 22:27:17,1,4,ACN
2911,In-progress,25/02/2023 09:20:44,3,4,ACN
2811,In-progress,07/01/2023 03:45:53,4,2,ACN
2682,New,05/02/2023 09:44:56,2,3,DT
3137,New,29/12/2022 00:16:23,4,3,DT
2772,New,26/12/2022 11:58:19,1,3,DT
2730,New,15/12/2022 17:53:53,5,1,DT
2855,In-progress,09/12/2022 13:12:34,3,5,DT
2817,In-progress,04/02/2023 20:17:44,5,5,DT
3193,In-progress,17/12/2022 10:16:46,3,3,ACN
3341,New,14/12/2022 11:54:03,3,4,DT
3311,In-progress,14/01/2023 11:28:16,3,1,DT
2656,In-progress,02/02/2023 07:30:36,2,4,ACN
3158,In-progress,17/12/2022 16:39:20,2,4,DT
3391,In-progress,15/02/2023 22:58:57,3,1,DT
3027,New,27/01/2023 09:28:58,2,2,DT
2587,New,12/02/2023 07:36:56,3,5,DT
2926,New,21/01/2023 17:26:48,4,3,DT
2888,In-progress,21/12/2022 12:53:39,4,3,ACN
2744,In-progress,22/01/2023 07:09:56,4,1,ACN
3313,In-progress,05/12/2022 16:49:25,4,3,DT
3315,New,01/12/2022 04:32:32,5,2,DT
3281,New,24/12/2022 19:31:27,4,3,DT
3033,New,13/02/2023 22:35:26,5,5,DT
3409,New,27/02/2023 13:06:30,4,5,DT
3335,In-progress,28/01/2023 23:38:00,5,4,ACN
2926,In-progress,22/01/2023 00:26:48,4,3,ACN
3175,In-progress,31/12/2022 21:12:38,5,3,DT
2870,In-progress,26/01/2023 08:10:31,2,2,ACN
2670,In-progress,10/02/2023 10:09:10,3,4,ACN
3435,In-progress,21/01/2023 19:29:47,5,4,DT
3071,In-progress,01/01/2023 07:33:40,3,4,ACN
2892,In-progress,09/12/2022 08:09:24,1,4,DT
3435,In-progress,02/01/2023 11:24:18,1,3,ACN
3383,New,12/12/2022 23:34:56,3,1,DT
2592,In-progress,12/02/2023 19:53:52,4,1,ACN
3271,In-progress,02/02/2023 19:29:51,1,5,DT
2902,New,02/01/2023 05:23:03,5,1,DT
3021,In-progress,08/01/2023 17:04:37,4,5,ACN
2838,New,29/01/2023 21:00:56,5,2,DT
2880,In-progress,23/02/2023 05:59:02,1,4,ACN
3042,In-progress,14/01/2023 09:58:05,3,4,ACN
3030,In-progress,21/02/2023 16:07:40,1,5,ACN
2808,New,17/12/2022 17:14:10,2,1,DT
2501,New,03/02/2023 16:54:14,4,2,DT
3378,In-progress,31/12/2022 07:07:27,5,3,DT
2594,New,02/01/2023 02:54:39,3,5,DT
3482,In-progress,19/01/2023 19:24:55,4,1,ACN
3032,In-progress,28/01/2023 16:21:47,2,5,DT
3415,In-progress,07/02/2023 18:03:38,5,1,ACN
3237,In-progress,31/01/2023 22:56:54,1,2,DT
2954,In-progress,03/02/2023 22:25:34,4,1,ACN
3134,In-progress,08/12/2022 02:27:59,1,1,ACN
2894,In-progress,01/02/2023 17:56:52,1,4,ACN
2811,New,06/01/2023 17:45:53,4,2,DT
3264,New,02/01/2023 18:10:17,4,4,DT
2626,In-progress,10/01/2023 02:35:08,1,4,DT
3091,In-progress,01/02/2023 02:29:46,2,2,ACN
3240,In-progress,21/02/2023 13:37:31,1,1,DT
2991,New,14/01/2023 05:06:07,5,1,DT
3290,New,05/01/2023 15:26:47,3,5,DT
3042,New,14/01/2023 05:58:05,3,4,DT
2847,New,03/12/2022 01:02:33,5,2,DT
3252,In-progress,29/01/2023 08:12:05,5,5,DT
3281,In-progress,25/12/2022 03:31:27,4,3,ACN
2612,In-progress,12/12/2022 12:44:57,1,2,DT
3265,In-progress,14/02/2023 11:20:31,4,1,DT
3357,New,29/12/2022 23:41:32,5,2,DT
2931,In-progress,15/12/2022 23:31:57,5,2,ACN
2991,New,10/12/2022 11:34:10,1,4,DT
2795,New,06/12/2022 02:56:39,4,1,DT
3108,New,24/01/2023 16:52:59,2,1,DT
3344,New,10/02/2023 04:00:26,5,2,DT
2852,In-progress,19/02/2023 00:53:28,1,1,ACN
3034,In-progress,15/02/2023 00:22:08,3,3,ACN
2658,New,26/01/2023 02:23:29,1,4,DT
3395,New,10/12/2022 13:09:35,5,4,DT
3186,New,12/02/2023 05:29:29,1,3,DT
3490,New,04/02/2023 17:53:39,1,4,DT
3214,In-progress,12/02/2023 21:21:04,2,5,DT
2656,New,06/01/2023 09:11:06,3,3,DT
2631,In-progress,04/02/2023 23:13:52,5,3,ACN
3000,New,04/12/2022 06:03:24,1,3,DT
2616,In-progress,01/02/2023 03:28:53,5,4,DT
2629,In-progress,04/12/2022 18:59:45,2,3,DT
3444,In-progress,30/12/2022 10:01:20,3,4,ACN
3056,In-progress,15/02/2023 06:04:55,1,4,DT
2855,New,09/12/2022 08:12:34,3,5,DT
3369,New,02/01/2023 06:11:17,5,5,DT
3252,In-progress,07/12/2022 21:45:18,5,4,ACN
3022,In-progress,02/12/2022 22:38:31,1,4,DT
2593,In-progress,02/12/2022 05:35:51,1,1,ACN
2740,In-progress,26/02/2023 11:23:01,3,3,DT
3419,New,03/02/2023 15:20:19,3,2,DT
3226,In-progress,21/12/2022 15:01:57,4,5,ACN
2631,In-progress,28/01/2023 22:03:41,2,2,DT
3445,In-progress,25/01/2023 16:42:51,1,3,ACN
2783,In-progress,02/01/2023 23:25:36,4,5,ACN
3089,In-progress,16/01/2023 19:59:12,3,5,ACN
2766,In-progress,06/02/2023 00:00:52,2,4,ACN
3200,New,14/02/2023 22:23:27,2,5,DT
2878,New,18/01/2023 09:50:29,1,3,DT
3105,In-progress,31/12/2022 16:38:34,2,1,DT
3209,New,11/01/2023 23:16:32,1,1,DT
3132,In-progress,11/01/2023 21:37:01,2,3,ACN
3315,In-progress,01/12/2022 09:32:32,5,2,DT
2837,In-progress,08/01/2023 18:01:33,1,3,ACN
2938,In-progress,11/01/2023 09:38:07,1,1,ACN
3435,In-progress,02/01/2023 09:24:18,1,3,DT
3089,New,24/01/2023 22:49:32,1,4,DT
2954,New,15/01/2023 18:28:11,5,1,DT
2643,In-progress,07/12/2022 17:16:22,1,5,ACN
3465,In-progress,11/01/2023 08:05:35,1,4,ACN
3290,In-progress,11/02/2023 05:31:51,5,1,DT
2903,In-progress,25/02/2023 23:43:31,3,4,ACN
3332,In-progress,20/12/2022 10:01:21,5,2,ACN
3350,In-progress,06/02/2023 23:50:55,1,3,DT
2514,New,03/02/2023 00:37:15,2,3,DT
3035,New,24/02/2023 20:59:40,5,4,DT
2703,In-progress,27/12/2022 22:20:15,1,2,DT
2855,New,26/02/2023 00:24:15,4,5,DT
2581,New,18/01/2023 09:39:07,3,4,DT
3357,In-progress,14/02/2023 03:05:16,4,5,DT
2603,New,01/12/2022 16:46:43,1,5,DT
3237,New,06/12/2022 05:36:18,1,3,DT
2580,New,26/02/2023 14:43:34,4,4,DT
3421,In-progress,09/12/2022 04:00:52,5,1,DT
3292,In-progress,04/12/2022 14:20:08,2,2,DT
3281,In-progress,29/01/2023 03:35:57,2,5,ACN
3027,In-progress,27/01/2023 13:28:58,2,2,ACN
3232,New,08/01/2023 05:03:19,4,4,DT
3377,In-progress,01/02/2023 09:16:11,5,4,DT
3073,New,09/12/2022 15:06:06,1,3,DT
2587,In-progress,20/12/2022 08:48:13,2,2,ACN
2999,In-progress,20/01/2023 19:08:04,4,1,ACN
2620,New,01/01/2023 10:54:25,3,3,DT
2701,In-progress,26/12/2022 15:39:11,1,5,ACN
2642,New,05/01/2023 19:36:12,4,5,DT
3283,New,09/02/2023 01:51:52,2,5,DT
2838,In-progress,30/01/2023 06:00:56,5,2,ACN
3106,New,20/01/2023 23:12:43,4,3,DT
3183,In-progress,19/12/2022 10:45:20,2,3,DT
2575,New,20/01/2023 12:48:27,4,5,DT
2548,In-progress,07/12/2022 23:11:38,2,2,DT
3158,New,22/02/2023 03:07:24,4,5,DT
2828,In-progress,18/12/2022 04:48:48,4,4,ACN
2710,In-progress,20/01/2023 01:17:05,2,3,DT
2826,In-progress,26/12/2022 01:24:35,3,1,DT
2587,In-progress,12/02/2023 11:36:56,3,5,DT
2980,New,19/12/2022 23:48:41,3,2,DT
3443,New,04/01/2023 12:51:08,3,4,DT
2946,New,22/01/2023 14:33:36,5,3,DT
3204,In-progress,30/01/2023 00:27:57,2,4,DT
3348,In-progress,03/02/2023 16:02:26,3,3,DT
2924,New,19/12/2022 12:10:55,4,5,DT
2547,New,31/01/2023 02:08:54,5,1,DT
2921,In-progress,08/02/2023 10:47:48,4,1,DT
3010,In-progress,10/02/2023 04:29:14,5,5,ACN
2500,In-progress,16/01/2023 01:19:27,1,1,DT
2500,In-progress,16/01/2023 04:19:27,1,1,ACN
2697,In-progress,09/12/2022 10:06:53,4,5,ACN
2901,New,11/12/2022 10:26:34,2,2,DT
3454,In-progress,18/12/2022 10:26:28,2,4,DT
2581,In-progress,18/01/2023 11:39:07,3,4,DT
2911,New,08/01/2023 00:20:36,4,2,DT
2536,In-progress,10/02/2023 21:24:24,1,3,DT
3116,New,28/12/2022 07:37:14,5,1,DT
2933,In-progress,30/01/2023 14:07:06,2,3,DT
3125,In-progress,26/02/2023 20:03:42,1,1,DT
3407,In-progress,02/02/2023 03:53:15,5,4,ACN
2937,New,15/12/2022 01:15:17,5,5,DT
2621,New,26/02/2023 04:35:07,2,4,DT
3078,In-progress,14/01/2023 15:25:43,5,3,ACN
3079,New,18/12/2022 01:29:57,4,3,DT
3359,In-progress,06/02/2023 21:10:03,3,3,ACN
3478,New,31/12/2022 05:10:18,5,1,DT
2957,In-progress,21/02/2023 21:34:00,5,1,ACN
2888,New,21/12/2022 02:53:39,4,3,DT
2983,In-progress,16/12/2022 04:56:17,3,3,DT
2656,In-progress,14/01/2023 21:43:01,5,4,DT
2612,In-progress,12/12/2022 17:44:57,1,2,ACN
2952,In-progress,23/12/2022 19:59:07,5,3,ACN
2680,In-progress,22/12/2022 19:36:19,1,3,ACN
2832,New,13/01/2023 14:44:59,2,3,DT
2534,In-progress,12/01/2023 18:56:44,4,2,DT
2563,New,20/01/2023 02:06:57,2,5,DT
2514,New,31/01/2023 12:42:18,2,3,DT
2664,In-progress,31/01/2023 08:49:17,2,2,ACN
3363,New,04/12/2022 06:29:58,3,5,DT
3030,In-progress,21/02/2023 13:07:40,1,5,DT
3345,New,12/01/2023 10:40:08,2,1,DT
3241,New,20/02/2023 04:46:05,5,4,DT
3102,New,21/02/2023 07:09:53,2,3,DT
2950,New,09/02/2023 07:27:29,4,3,DT
3259,New,22/02/2023 01:57:31,4,2,DT
3434,New,19/02/2023 05:15:16,5,5,DT
3121,New,09/02/2023 23:28:15,4,5,DT
3456,In-progress,17/02/2023 05:12:30,3,3,ACN
3256,In-progress,12/01/2023 23:53:03,1,1,DT
2818,New,06/01/2023 13:12:22,2,4,DT
3482,In-progress,24/01/2023 02:57:54,3,5,DT
2868,New,29/01/2023 06:00:50,2,3,DT
3036,In-progress,04/01/2023 21:58:42,2,2,ACN
2967,New,21/02/2023 08:47:21,2,1,DT
3036,In-progress,16/02/2023 01:29:35,1,1,DT
3377,In-progress,14/12/2022 14:20:45,3,1,DT
3060,New,05/02/2023 23:06:56,1,1,DT
3108,New,15/02/2023 20:46:06,4,3,DT
2845,New,07/12/2022 11:31:20,5,3,DT
3218,In-progress,22/02/2023 01:55:34,5,1,ACN
3254,In-progress,10/12/2022 08:02:51,1,2,ACN
3067,In-progress,10/01/2023 12:00:38,5,4,DT
3462,New,22/02/2023 12:50:02,1,1,DT
2643,In-progress,07/12/2022 12:16:22,1,5,DT
3293,In-progress,27/02/2023 03:58:39,4,4,ACN
3150,In-progress,17/01/2023 04:04:41,2,5,DT
2987,New,12/01/2023 08:38:13,5,4,DT
3478,In-progress,31/12/2022 11:10:18,5,1,ACN
2775,In-progress,14/01/2023 10:52:00,4,2,ACN
3084,New,10/02/2023 08:24:26,3,4,DT
2960,In-progress,02/12/2022 20:10:17,4,3,DT
2936,In-progress,06/12/2022 20:26:30,4,5,ACN
2981,In-progress,24/01/2023 20:25:44,2,2,DT
3194,In-progress,29/01/2023 12:13:41,5,4,DT
3229,In-progress,03/02/2023 03:30:35,1,3,DT
2709,In-progress,19/01/2023 23:45:34,4,2,ACN
2766,In-progress,05/02/2023 19:00:52,2,4,DT
2814,In-progress,02/02/2023 17:26:47,1,4,ACN
2576,New,23/12/2022 14:47:51,3,4,DT
2810,In-progress,23/01/2023 09:04:36,2,3,DT
2737,New,17/01/2023 21:11:20,5,4,DT
2619,In-progress,01/01/2023 07:03:03,4,4,ACN
2701,In-progress,15/01/2023 01:45:46,3,5,DT
3175,In-progress,01/01/2023 01:12:38,5,3,ACN
3419,In-progress,12/12/2022 19:34:12,1,4,ACN
2766,New,05/02/2023 17:00:52,2,4,DT
2705,In-progress,14/01/2023 16:09:18,2,4,DT
3174,In-progress,13/02/2023 22:25:37,4,2,DT
2961,New,20/12/2022 13:07:41,3,4,DT
2661,In-progress,23/01/2023 10:44:57,2,4,ACN
3252,In-progress,29/01/2023 10:12:05,5,5,ACN
2773,New,09/01/2023 16:59:04,4,2,DT
2999,New,22/02/2023 17:25:54,3,4,DT
2812,In-progress,28/01/2023 07:12:28,1,5,ACN
3174,New,11/02/2023 06:13:04,2,3,DT
3033,In-progress,14/02/2023 03:35:26,5,5,DT
2691,In-progress,20/01/2023 11:31:56,2,4,ACN
2937,In-progress,15/02/2023 02:03:49,3,4,DT
3348,In-progress,13/02/2023 13:59:43,1,5,ACN
2722,In-progress,24/01/2023 22:19:43,3,2,DT
2782,New,14/12/2022 12:41:57,4,2,DT
2836,New,18/01/2023 07:30:55,2,5,DT
3346,In-progress,21/02/2023 17:04:37,1,4,DT
3417,In-progress,12/01/2023 16:49:46,2,4,ACN
3022,New,11/01/2023 12:31:56,3,5,DT
3152,In-progress,25/12/2022 22:27:00,4,2,DT
3329,In-progress,11/02/2023 12:19:22,1,2,DT
2873,In-progress,04/12/2022 10:50:36,4,1,DT
2711,In-progress,02/02/2023 08:53:49,1,3,ACN
3143,In-progress,28/01/2023 07:22:52,2,1,ACN
3454,In-progress,22/02/2023 15:11:13,2,4,ACN
2538,In-progress,28/12/2022 17:53:40,4,1,DT
2797,In-progress,23/02/2023 01:03:20,1,3,ACN
3350,New,06/02/2023 20:50:55,1,3,DT
2630,In-progress,04/01/2023 06:20:17,4,1,DT
3022,In-progress,16/02/2023 04:26:56,1,5,DT
3200,In-progress,15/02/2023 00:23:27,2,5,DT
3405,In-progress,02/12/2022 21:19:16,5,2,DT
3157,In-progress,12/01/2023 07:41:26,4,2,ACN
2513,New,29/01/2023 06:58:52,4,3,DT
2762,New,09/01/2023 18:52:08,3,4,DT
2779,In-progress,23/02/2023 09:34:10,3,5,DT
2531,In-progress,08/02/2023 20:48:55,1,5,DT
2869,In-progress,22/12/2022 22:57:09,3,1,DT
2868,In-progress,29/01/2023 16:00:50,2,3,ACN
2995,In-progress,21/02/2023 09:53:20,5,3,DT
3157,New,14/01/2023 18:22:17,3,5,DT
3143,In-progress,28/01/2023 02:22:52,2,1,DT
3453,In-progress,21/02/2023 18:22:03,4,2,ACN
2721,New,22/02/2023 02:28:38,4,5,DT
3137,In-progress,29/12/2022 04:16:23,4,3,DT
3492,In-progress,14/12/2022 04:15:43,1,5,DT
3484,In-progress,22/02/2023 02:51:09,2,4,ACN
3374,In-progress,17/12/2022 22:30:33,3,3,DT
3334,In-progress,28/01/2023 11:12:36,3,3,ACN
2766,New,07/01/2023 15:32:00,1,2,DT
2909,In-progress,31/12/2022 17:05:37,2,1,ACN
2894,In-progress,01/02/2023 13:56:52,1,4,DT
2937,In-progress,15/02/2023 06:03:49,3,4,ACN
3447,New,26/12/2022 20:30:23,5,1,DT
2887,In-progress,18/01/2023 02:00:21,3,5,DT
3356,In-progress,06/12/2022 22:49:57,3,1,ACN
2593,In-progress,04/02/2023 11:18:06,5,3,DT
3252,New,06/01/2023 04:22:45,2,4,DT
3271,In-progress,02/02/2023 22:29:51,1,5,ACN
2575,In-progress,05/02/2023 23:40:23,2,4,DT
2950,In-progress,09/02/2023 14:27:29,4,3,ACN
2627,New,09/12/2022 03:53:15,4,3,DT
3279,In-progress,10/01/2023 21:36:39,1,4,DT
2954,New,17/12/2022 16:29:34,2,1,DT
3146,New,14/02/2023 08:30:08,3,3,DT
2709,In-progress,19/01/2023 18:45:34,4,2,DT
2618,In-progress,11/01/2023 09:45:33,3,2,DT
3024,In-progress,07/02/2023 11:19:39,3,3,ACN
3074,In-progress,20/01/2023 05:50:17,1,5,ACN
3314,In-progress,20/02/2023 04:39:51,3,3,ACN
2847,In-progress,03/12/2022 06:02:33,5,2,DT
2582,In-progress,27/12/2022 00:53:51,2,2,ACN
3341,In-progress,26/12/2022 10:54:13,4,5,DT
3334,In-progress,19/01/2023 17:09:57,4,3,ACN
3068,New,30/12/2022 10:45:12,2,5,DT
3425,In-progress,07/02/2023 04:06:03,3,4,ACN
2972,In-progress,08/02/2023 23:47:55,3,2,ACN
3351,In-progress,21/02/2023 16:13:45,3,3,DT
2810,In-progress,23/01/2023 11:04:36,2,3,ACN
2931,In-progress,16/12/2022 07:45:09,5,4,DT
2863,New,11/12/2022 10:04:11,1,3,DT
2989,In-progress,18/12/2022 17:43:20,1,4,DT
2946,In-progress,23/01/2023 00:33:36,5,3,ACN
3456,In-progress,17/02/2023 02:12:30,3,3,DT
3358,In-progress,22/01/2023 11:21:17,5,4,ACN
3367,In-progress,26/12/2022 14:24:27,2,4,ACN
3101,In-progress,09/12/2022 13:49:11,3,1,DT
3399,New,13/12/2022 11:30:25,4,1,DT
3056,In-progress,11/02/2023 10:36:09,2,4,DT
2811,New,11/02/2023 15:20:11,2,2,DT
3265,In-progress,21/01/2023 04:15:42,2,3,DT
2778,New,06/01/2023 06:10:18,5,4,DT
2713,In-progress,02/12/2022 02:14:16,4,2,ACN
3144,New,11/01/2023 03:49:39,1,5,DT
3022,In-progress,11/01/2023 16:31:56,3,5,DT
2966,In-progress,24/01/2023 20:01:22,1,3,ACN
2567,New,06/01/2023 12:48:00,2,1,DT
3006,New,26/12/2022 18:32:33,3,2,DT
3305,In-progress,11/01/2023 17:33:18,2,2,DT
2955,New,27/12/2022 03:14:53,1,5,DT
2993,In-progress,02/01/2023 15:26:12,4,5,DT
2622,New,02/12/2022 00:41:21,5,1,DT
3084,In-progress,10/02/2023 13:24:26,3,4,DT
2897,In-progress,20/02/2023 08:59:51,5,1,DT
2783,New,02/01/2023 16:25:36,4,5,DT
3366,In-progress,23/02/2023 17:47:32,3,5,ACN
3006,In-progress,27/12/2022 03:32:33,3,2,ACN
2815,New,11/01/2023 20:08:20,2,1,DT
2661,In-progress,09/02/2023 16:27:46,1,1,DT
2968,In-progress,09/12/2022 20:27:06,5,1,ACN
3482,New,19/01/2023 12:24:55,4,1,DT
3466,In-progress,04/01/2023 03:17:06,5,1,DT
3185,New,01/12/2022 08:27:43,1,4,DT
2740,In-progress,26/02/2023 15:23:01,3,3,ACN
3466,In-progress,04/01/2023 07:17:06,5,1,ACN
3106,In-progress,21/01/2023 05:12:43,4,3,ACN
3138,In-progress,06/01/2023 19:49:23,3,3,DT
2648,In-progress,20/01/2023 22:22:22,5,5,DT
2988,In-progress,15/12/2022 01:00:39,1,1,ACN
3113,In-progress,01/02/2023 23:45:25,5,5,ACN
3346,In-progress,11/01/2023 01:25:30,4,1,DT
2903,In-progress,25/02/2023 21:43:31,3,4,DT
2717,In-progress,09/01/2023 04:07:51,5,5,ACN
3062,In-progress,30/12/2022 05:46:08,5,1,DT
2927,New,04/12/2022 21:43:47,4,1,DT
2991,In-progress,14/01/2023 11:06:07,5,1,ACN
3262,In-progress,20/02/2023 02:55:49,4,2,ACN
3203,New,15/12/2022 15:08:23,1,4,DT
3356,New,06/12/2022 14:49:57,3,1,DT
2999,In-progress,22/02/2023 20:25:54,3,4,DT
2826,New,13/12/2022 11:17:09,1,4,DT
2713,New,21/12/2022 17:30:14,1,1,DT
2696,In-progress,05/12/2022 14:40:11,3,5,DT
2807,New,03/02/2023 21:23:57,5,2,DT
2665,In-progress,10/02/2023 12:14:42,2,4,DT
3422,In-progress,07/01/2023 08:05:18,4,4,ACN
2905,In-progress,31/01/2023 18:48:58,5,5,DT
3295,New,16/12/2022 15:32:48,5,3,DT
2808,New,15/01/2023 02:48:43,2,2,DT
3131,In-progress,11/01/2023 06:11:56,1,5,ACN
3157,In-progress,15/01/2023 00:22:17,3,5,ACN
3491,In-progress,01/01/2023 06:32:19,2,2,ACN
2701,In-progress,15/01/2023 06:45:46,3,5,ACN
3029,New,04/02/2023 06:28:24,2,1,DT
3452,In-progress,02/01/2023 11:42:18,5,4,ACN
2701,In-progress,16/12/2022 13:14:15,4,3,DT
3158,In-progress,03/01/2023 17:04:53,5,2,DT
3198,New,22/02/2023 05:58:15,2,2,DT
3089,In-progress,25/01/2023 05:49:32,1,4,ACN
2718,In-progress,07/12/2022 08:56:59,3,3,ACN
2580,In-progress,26/02/2023 21:43:34,4,4,ACN
3091,In-progress,31/01/2023 23:29:46,2,2,DT
2629,In-progress,04/12/2022 23:59:45,2,3,ACN
2989,New,18/12/2022 12:43:20,1,4,DT
2952,In-progress,23/12/2022 15:59:07,5,3,DT
2937,New,14/02/2023 21:03:49,3,4,DT
3495,New,28/01/2023 09:28:26,3,2,DT
2708,In-progress,12/02/2023 12:02:50,3,2,ACN
3226,In-progress,21/12/2022 12:01:57,4,5,DT
2525,New,14/01/2023 21:35:57,2,5,DT
3310,New,03/12/2022 23:47:48,3,4,DT
3180,In-progress,06/02/2023 00:10:06,2,3,DT
3438,In-progress,16/02/2023 22:02:18,5,3,DT
3101,In-progress,09/12/2022 18:49:11,3,1,ACN
3462,In-progress,19/12/2022 08:05:31,1,5,ACN
2686,New,21/12/2022 05:03:25,4,1,DT
3139,In-progress,05/12/2022 12:19:07,4,1,DT
3462,In-progress,19/12/2022 05:05:31,1,5,DT
2943,In-progress,09/01/2023 10:30:22,2,4,ACN
2823,New,16/12/2022 18:49:52,1,5,DT
2690,In-progress,28/01/2023 10:20:49,1,1,ACN
2661,New,07/12/2022 07:42:42,4,2,DT
3225,In-progress,11/12/2022 16:34:58,2,3,ACN
3200,In-progress,27/01/2023 23:03:10,4,1,ACN
2941,In-progress,18/12/2022 11:43:18,3,1,DT
2545,In-progress,29/12/2022 12:06:03,1,3,DT
2705,New,11/12/2022 02:40:43,2,4,DT
2766,In-progress,07/01/2023 17:32:00,1,2,DT
3350,In-progress,07/02/2023 02:50:55,1,3,ACN
2796,In-progress,11/01/2023 03:42:01,5,2,DT
2567,In-progress,06/12/2022 01:05:35,1,2,DT
3040,In-progress,28/12/2022 00:28:20,3,2,ACN
2697,In-progress,09/12/2022 08:06:53,4,5,DT
3166,New,01/01/2023 17:25:17,1,5,DT
3332,In-progress,20/12/2022 07:01:21,5,2,DT
2716,New,03/01/2023 15:16:31,4,1,DT
3077,In-progress,16/02/2023 15:06:09,5,1,DT
2631,In-progress,14/01/2023 23:37:19,2,3,DT
3079,In-progress,18/12/2022 08:29:57,4,3,ACN
3028,In-progress,17/12/2022 14:37:47,3,4,DT
3200,New,27/01/2023 17:03:10,4,1,DT
2794,In-progress,02/01/2023 10:21:13,2,1,ACN
